label,source,sentence
shame,emotional_events,When I tripped while getting on a bus.
shame,emotional_events,When my friend let my personal matters be publicaly known.
shame,emotional_events,"As a small boy, I took a coin from an empty taxi cab.  My mother saw it and told the driver about it.  I even knew the driver."
shame,emotional_events,Getting drunk and creating a lot of trouble at a place I respect - my friend's home.
shame,emotional_events,"I was nailed. I lied in connection with a book which I took from the library, because I had to keep it for a longer time."
shame,emotional_events,"When I met a friend whom I had not seen for a long time and heard all about her troubles, I thought that I should have got in touch with her earlier."
shame,emotional_events,"I was with a group of people and everybody told me to do or say something.  It was a confusing, strong and traumatic situation for me."
shame,emotional_events,One day I felt dizzy during a lecture.  When the lecturer asked us as to who had heard the fairy tale - I was the only one who put up his hand and this surprised the whole class.
shame,emotional_events,When I failed the grade 7.
shame,emotional_events,"During a family reunion, they started talking about me wearing an ear-ring."
shame,emotional_events,I told Mr Winter of Downtown Fashion to go to - when he did not accept my Visa !
shame,emotional_events,Sleeping with a girl on a Saturday night and then not contacting her in later days.
shame,emotional_events,I was ashamed when my friend and I were cross with each other till we apologized to each other.
shame,emotional_events,Doesn't apply.
shame,emotional_events,I had promised to help out with domestic chores and I forgot about it.
shame,emotional_events,"I was caught stealing food at my aunt's place.  I had tried to hide the food I had taken from the pantry while my aunt was in the kitchen, however she went to the pantry and discovered the stolen package."
shame,emotional_events,When I was caught with someone's daughter.
shame,emotional_events,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner.  My deed had been unjust and I knew that my husband was right, therefore my sense of shame."
shame,emotional_events,[ No response.]
shame,emotional_events,"During a class I was asked a question which I did not hear very clearly, so I gave an answer which was not related to the question and everyone started laughing at me."
shame,emotional_events,[ No response.]
shame,emotional_events,"When I embarrassed a friend by asking him aloud if a certain person was \the source of gossip\"" he told me about, while that á|person was also present."""
shame,emotional_events,When harassed by this boy - it was sexual (refer to GUILT).
shame,emotional_events,I fell outside the door of my house.
shame,emotional_events,"I am ashamed of the way my father behaves with my mother and sister, and with me too."
shame,emotional_events,"While attending some affairs, which were taking some time, with a bank officer, I felt that my clothes and appearance were out of place, too raggy."
shame,emotional_events,"I felt ashamed when I fought with my mother on some issue, and caused her trouble."
shame,emotional_events,"Following heavy stirring / ridiculing a close friend who was very vulnerable to such attack - inspiring fierce, defensive counter-attack."
shame,emotional_events,"A few months back I had gone to my friend's place and they offered me tea and coffee.  I do not have the habit of drinking tea or coffee and so they offered me a glass of milk instead, so I felt ashamed."
shame,emotional_events,"My behaviour at a recent party.  I passed out early, luckily."
shame,emotional_events,Not doing my share of the work for the house job.
shame,emotional_events,Watching Muldoon act as my P.M.
shame,emotional_events,"When I had slept with a boy for the first time I felt ashamed for three reasons. First, because I was only 13 years old, second, because I did not really like him, third, because he had caught me napping."
shame,emotional_events,When I could not hold my bladder while making a telephone call and ended up wetting myself.
shame,emotional_events,When a soppy poem that I had written to a boy was found and every one read it and started teasing me about it.
shame,emotional_events,I was about to share lunch with my aunt's husband when she told me that I would have to wait and eat with my cousins.
shame,emotional_events,"When I was 6 or 7 years old, I pulled down the trousers of a friend because I wanted to know what she looked like. My mother watched that and (as a punishment) sent me into the house. We never spoke about that; I think it was as embarassing for her as it was for me."
shame,emotional_events,"When I gave water to the plants of a friend. Then one plant fell over, and a little statue broke. I, of course, had to tell him everything."
shame,emotional_events,My teacher said that being university studets we did not have any self-initiative or self-control.
shame,emotional_events,When I as a child of 9 or 10 I was playing doctor with the neighbours boys their mother caught us.
shame,emotional_events,I always feel ashamed when I do not succeed in accomplishing something in which I had put in all my efforts.
shame,emotional_events,I feel this feeling at one and the same degree when I am not prepared to overcome certain obstacle in my life.
shame,emotional_events,"When I have suffered a terrible fit of eating, that frequently occurs. Then I eat everything, I act like a glutton I eat big amounts of food, sometimes even half a loaf."
shame,emotional_events,A friend giving me an expensive Christmas gift while I gave her a cheap one.
shame,emotional_events,Failing an examn.
shame,emotional_events,[ When I acted against my mind or conscious.]
shame,emotional_events,When I approached a person of the opposite sex and was rejected.
shame,emotional_events,I felt very ashamed at having got a book by force from a girl.
shame,emotional_events,"After an oral examination I shook the professor's hand, but he had only stretched it out for my ball-point-pen."
shame,emotional_events,[ No response.]
shame,emotional_events,"I had been away all night without having told my parents about it.  In the morning when I came home, my mother looked tired.  She said that she had been awake all night because of me and that she was angry and disappointed."
shame,emotional_events,My companion admired me when I did some work voluntarily.
shame,emotional_events,When I bought new skis; I was ashamed to tell the assistant that I am not good at skiing and therefor bought racing skis.
shame,emotional_events,"When somebody I knew greeted me and started to talk with me and I didn't know, I couldn't remember who he was."
shame,emotional_events,When I promise to do something but I don't fulfill it.
shame,emotional_events,Failing university entrance examn.
shame,emotional_events,[ I have never felt this emotion.]
shame,emotional_events,I had reacted angrily at a friend for no fault of his.  I had raised my voice and had not cared for his opinion.
shame,emotional_events,It was discovered that I had received a warning letter as my G.P.A was very low.
shame,emotional_events,"I omitted to do a favor to a friend, while he was very much in need for help."
shame,emotional_events,Found out that I am not good at football.
shame,emotional_events,When I failed the grade seven exams.
shame,emotional_events,"At a private party I literally fell into the food. The party was completely ruined for the host, carpets had to be cleaned, etc."
shame,emotional_events,"When I got really drunk on Norvegian Indipendence Day, and was not allowed to participate in football (soccer) games for two weeks. That was very unpleasant."
shame,emotional_events,As a child when I was blamed for peeing in the swimming-pool.
shame,emotional_events,When I did something naughty and it lead to the embarrassment of my parents.
shame,emotional_events,I had borrowed some money and I exceeded the time-limit.
shame,emotional_events,I fell down in the bus when it braked suddenly and everybody started looking at me.
shame,emotional_events,Felt it after I spoke terribly (got mad at) the person who is the most important in my life.
shame,emotional_events,Close friend discovered I had deceived them. Felt shame at having done it and knowing that they knew.
shame,emotional_events,"When my boyfriend revealed that he knew that I had discovered things of an important nature about him, I felt ashamed as I had not mentioned it earlier."
shame,emotional_events,When I forgot a promise made to a friend of mine.
shame,emotional_events,"When I was in grade one, one day I felt like going to the toilet during class but I was very scared of the teacher so I urinated in the class."
shame,emotional_events,"Some persons, who are important for me, came to see me and I had not washed the dishes."
shame,emotional_events,I was wearing a short skirt one day and someone told me my underwear was showing.
shame,emotional_events,I met a woman who was looking for our house. She stopped me but I ran away. When I arrived at home I found the same woman and she told my parents what had happened so I felt ashamed.
shame,emotional_events,Being rude to somebody who was impolite to me.
shame,emotional_events,Once I did not have enough money to pay for a coffee.
shame,emotional_events,I borrowed $ 20.00 from a friend and paid him back much later than I had originally intended.
shame,emotional_events,"We were at a party, this guy I liked and me.  I really loved him and gathered enough courage to ask him to kiss me.  He did not do it but instead asked me what I would like for my birthday.  I told him that I would like a kiss more than anything else but he excused himself and said that it was impossible.  I really felt embarassed."
shame,emotional_events,I felt shame when I found that I was almost last in the exam.
shame,emotional_events,On Christmas eve I went to a classmate's home with other classmates.  The next morning when I came out of the toilet she said something and I did not understand what she was saying.  When she pointed at my trousers I discovered that I had forgotten to zip them up.  I rushed back to the toilet but by the time the others had guessed what had happened.
shame,emotional_events,I went to bed with a girl and the next day she thought it was the start of something serious and I just thought it was fun and I told her I wasn't interested in starting a serious relationship.
shame,emotional_events,I was taking a shower in a cubicle in France. Then I discovered that a few children were loking at me from the adjacent cubicle.
shame,emotional_events,"When my mother looked in my drawer (where I keep my personal things) and she found some porno photos that I have kept from more than a week, and split it."
shame,emotional_events,"I was at the University dining room, alone, and at a table next to mine thre were several professors.  One of them asked me to join them.  I refused but she insisted.  All the others started looking at me and I had to move to their table."
shame,emotional_events,"I was working in I. when a friend of mine borrowed his car so I could get bach there, I had to come to S.Paulo and his car was here. He said :\When you get the car tell my mother that you are á|only taking the car bacause I asked, for she doesn't like me to á|borrow it\"". Next day he borrowed me it again for I had to come á|back again. When I was coming back I crashed the car quite a lot. á|One of the first person I met at the accident was his mother, á|that said to me \""You weren't to take the car only yesterday ?\"" á|(before I saw her I was already ashamed)."""
shame,emotional_events,I am ashamed when I am not prepared in a subject and I have to answer in the presence of the patients.
shame,emotional_events,The day I learnt that my girlfriend had been going around with  a close friend of mine.
shame,emotional_events,When I talked maliciously about a colleague at work to someone else.  Immediately afterwards I felt ashamed.
shame,emotional_events,When caught shoplifting and the police were called in parents also informed.
shame,emotional_events,Not finishing homework.
shame,emotional_events,My boat didn't win a race which we were favored to win.
shame,emotional_events,I slipped and fell in to a puddle and people started looking at me.
shame,emotional_events,"[ Generally, when I am late in attending to matters (for example paying bills).]"
shame,emotional_events,One day I addressed my husband in an abusive manner in front of his friends.  Later on I realized this myself and felt ashamed of myself.
shame,emotional_events,"I played in a stage play. Suddenly, in front of 200 people, I could not remember the words I had to say."
shame,emotional_events,"When I was seven years old, I stole a chewing-gum from a big glass bowl on the counter of a nearby shop, and I got caught."
shame,emotional_events,When ditched - divorced by husband.
shame,emotional_events,I felt the above condition when I was found in a house playing with another man's wife where I was asked questions and I was unable to answer.
shame,emotional_events,I had lunch in a restaurant with a friend and I paid the bill.  The change was that of a two dollar and a ten cent coin.  As I was talking with my friend I took the two dollar coin and forgot to leave a tip.
shame,emotional_events,When my boy-friend left me and I wanted to persuade him to stay.
shame,emotional_events,This situation happened when I was found kissing a girl who was my friend's girlfriend.
shame,emotional_events,"My mother had just been teaching me how to crochet, which is thought highly improper for a boy in a town.  Just when we finished, a neighbour walked in."
shame,emotional_events,Once I answered my father rudely.
shame,emotional_events,When not fulfilling any of my obligations to a person whom I respect.
shame,emotional_events,"When my mother found a leaf of my diary where I had written about my mother's lack of education, especially her poor arithmetical insight."
shame,emotional_events,Insulted by somebody.
shame,emotional_events,"While working as a domestic helper, one day I had not cleaned up very well and they made a remark about it."
shame,emotional_events,When I didn't meet an appointment I had made. The person phoned me but I thought of something (I told I was ill) so that I didn't have to go.
shame,emotional_events,When I refused to fetch water for my aunty while she was busy.
shame,emotional_events,I had just masterbated with another boy.
shame,emotional_events,"When I was 12 years old, some friends of our family had come to watch TV. I lay on the floor and moved my pelvis. When the other people had gone, my mother told me that it had looked as if I had wanted to make sex."
shame,emotional_events,"I put on a lot of weight in a few months and every time I met someone I knew would avoid them, usually by hiding because my self image was low and I was ashamed of what I had done to myself."
shame,emotional_events,"I had gone to aa bookshop to buy some books.  Somehow, I got very cross with the security guard checking through what I had bought.  I lost my temper and screamed at him.  Later I felt very ashamed at myself as a lot of people I know were there."
shame,emotional_events,When I was caught stealing money from my father.
shame,emotional_events,Not doing well in the examn.
shame,emotional_events,Making an unexpected talk with a professor in the canteen. This made me shy.
shame,emotional_events,Saw a beggar on the street (China still so poor).
shame,emotional_events,I was misbehaving in the agency.
shame,emotional_events,"I arrived late at a seminar concerning my major subject at university, although I had been appointed to formally oppose the paper which was being presented."
shame,emotional_events,When I made an end on a relationship after three years.
shame,emotional_events,[ I have not felt this emotion in my life.]
shame,emotional_events,"As a little girl, I was sick in the middle of a school day and I vomitted in the basin of the classroom."
shame,emotional_events,When I first failed my standard 8 exams for the first attempt for Form I selection.
shame,emotional_events,In a party of friends I got completely drunk.
shame,emotional_events,Comments from other children on my alcoholic father
shame,emotional_events,"While quarelling with a fellow worker of mine, I was vehement and irritated and I told him what I thought of him in plain language.  I was ashamed of myself when I met him the next day."
shame,emotional_events,[ Do not know.]
shame,emotional_events,I was to take part in a cocktail party on the occasion of our national holiday as a servant.
shame,emotional_events,"Exaggerating certain circumstances, wrong attitude and evaluation of these circumstances."
shame,emotional_events,"At the airport, eighty beer cans that I was carrying in a bag spread all around while I was going through the metal detector."
shame,emotional_events,Equivocal situation when filling a security questionnaire on entering a government building with several people there.
shame,emotional_events,"Walking on the street passing by an air duct, my skirt went up."
shame,emotional_events,"I felt shame and I couldn't look into my teacher's eyes, after not attending his lectures."
shame,emotional_events,"My father died after two very painful weeks in bed. I felt relieved, and was ashamed of that."
shame,emotional_events,"When given responsibility to grade papers in elementary school, I cheated a little and graded my own higher."
shame,emotional_events,"One day in class, the professor asked me a question concerning something he had been explaining.  He was very close to me (beside me) and I had no idea what to answer."
shame,emotional_events,Badly chosen words to a vague acquaintance of mine made me feel ashamed at having given the wrong impression about what I wanted to say.  Thoughtlessness.
shame,emotional_events,At a carneval-party I smooched with a man - some days later I was rather ashamed for that.
shame,emotional_events,When my cousin's wife refused him sex and claimed that she was my girllfriend.  I think that there is something wrong with the woman as I have never even thought of having sex with her.
shame,emotional_events,"Once in a public ladies room, I opened the door of a cubicle that was taken, although it was not locked."
shame,emotional_events,In the classroom we discussed with the teacher. He told me things that affected directly in a negative way my job and my behavior in the classroom in front of the other pupils.
shame,emotional_events,Once I had dinner at an elegant restaurant and I did not have enough money to pay the bill. There were a lot of people there and I felt quite awkward.
shame,emotional_events,Cheating in a minor geography exam at school.
shame,emotional_events,"For a medical check-up, we - boys and girls - had to take off our clothes with the exception of our underwear. Then we had to go into another classroom where older pupils were sitting and staring at us."
shame,emotional_events,When a certain girl I believed to be my life partner refused an engagement.
shame,emotional_events,I was dishonest to my boyfriend concerning something that is important to our relationship.
shame,emotional_events,When I just took a shower with a girl down the hall. I felt that I had let my devotion to God go out the window. Although nothig happened I felt ashamed.
shame,emotional_events,"A patient, to whom I had given a powerful medicine, shouted at me in front of many people.  I realized that he did so because he was very ill."
shame,emotional_events,[ No response.]
shame,emotional_events,When I was a child: I had told my mother a lie and she found it out.
shame,emotional_events,When I wore a grotesque figure hanging down my back.
shame,emotional_events,When I was twelve I was babysitting some children but I did not act very responsibly and one of them was injured.
shame,emotional_events,I was totally unprepared for a seminar conducted by an assistant professor whom I highly respect.
shame,emotional_events,When I went to the library three weeks after it had opened and found that everyone was busy.
shame,emotional_events,Not having owned up to the responsibility an incident where family car received minor damage.
shame,emotional_events,When I could not remember what to say about a presentation task at an accounts meeting.
shame,emotional_events,When I dated my friend's boyfriend after they had broken up.
guilt,emotional_events,When I moved away from home.
guilt,emotional_events,Forgot to give a present to my little nephew.
guilt,emotional_events,We had had a party the night before and we still had some liquors left the morning after. I went to the kitchen pretending to prepare some tea and was caught by my fiancee pouring some rum down my throat.
guilt,emotional_events,I was travelling in a bus from school going home for holiday. In the bus unfortunately I stepped on a bag in which there were delicate things.
guilt,emotional_events,As a child - accidentally stepping on a pet guinea-pig - it dying.
guilt,emotional_events,Too busy to write letters to friends and they said I had forgotten about them.
guilt,emotional_events,I broke a glass of glycerine at the Z.C.B.C store in Ndola.
guilt,emotional_events,"When I secretly tried smoking for the first time, being 12 years old."
guilt,emotional_events,When I did not go to work because I had to study for a midterm.
guilt,emotional_events,I had a quarrel with near persons. I said many ill-considered things and I regretted it when it was to late.
guilt,emotional_events,To force someone to do something that suits me.
guilt,emotional_events,When I told the driver at my workplace to lie and tell the boss that it was not me who was responsible for the delay.  The boss was very annoyed and the driver was punished and a day's salary was taken away from him.
guilt,emotional_events,"When my Bictorian \friend\"" was staying at my house we ere going á|places together, and sleeping together. At the time I had a á|boyfriend locally. The first time I had to face him after á|sleeping with the guy from Melbourne I felt very guilty."""
guilt,emotional_events,When I insulted my young sister for a very little misconduct of putting on my shoes. She wrote me an apology letter and the message she included made me feel guilty.
guilt,emotional_events,"I had not written to, or called my grandmother, who was lonely, for a long time.  My mother asked me to call her on her behalf and when I did so, my grandmother was delighted and she told me that she had been waiting for some news from us."
guilt,emotional_events,"When I betrayed my lover, she told me something in confidence, I felt at the time I had to relay the information back to the person concerned, as I felt the situation volitile, did this without telling my lover, she felt like piggy in the middle, as she was not directly concerned. Maybe you could call it gossip I felt different after I had slept on it. If I had waited, thought, NOW I would not have done it."
guilt,emotional_events,"A certain woman had asked me to make something for her and I kept putting it off.  When I finally made it, I did not see her for days only to be told one day that she had collapsed and died.  I felt quite guilty as she had jokingly said that I might not do what she had requested me to do."
guilt,emotional_events,"I was caught doing something bad and I bribed the person who caught me.  Later I felt very bad, maybe I should have paid for my bad behaviour."
guilt,emotional_events,I had to tell a collegue the time for an appointment with another collegue. I told her the wrong time - it was obviously my fault.
guilt,emotional_events,When I beat up a stupid boy who was fond of cracking jokes on me.
guilt,emotional_events,"[ When I break someone's things out of carelessness, or do something  to make others feel unhappy  or hurt the self-esteem / self-confidence  of others, especially if they happen to be friends or family members.]"
guilt,emotional_events,I stroke a person undeservedly.
guilt,emotional_events,When I did not give back a text book to a friend in time.
guilt,emotional_events,Not keeping a promise of delivering materials of great importance to the receiver.
guilt,emotional_events,"I was going around with a girl without loving her.  Not only did I go around with her, but we did many more things.  In the end I was not very sincere to her."
guilt,emotional_events,"When I took a car which was not mine, and suddenly it stopped working."
guilt,emotional_events,Promising someone to do their job and then not being able to do it due to transport troubles.
guilt,emotional_events,I felt guilty when I learnt that some of friends found the finished at the Cafeteria because I took food which was more than my share.
guilt,emotional_events,"I was with a girl one night and then did not call her again, although she had asked me to do so."
guilt,emotional_events,When I lied to the physiology teacher.
guilt,emotional_events,This situation happened when my friend me with a knife which I stole from him.
guilt,emotional_events,"When I wished secretly and lied to a friend of mine because I didn't want her to stay in my house on the beach (as she always does), and wouldn't stick on me."
guilt,emotional_events,When I knew that my niece did a bad schoolar examination because I couldn't explain her the lesson.
guilt,emotional_events,My grandmother has been in a hospital for a week and I still haven't had time to see her.
guilt,emotional_events,I am not good enough to join any team to play sport for the class.
guilt,emotional_events,I felt guilt to have come back from home without seeing my father. When I went home he was at work.
guilt,emotional_events,When one has neglected or been unjust to a good friend.
guilt,emotional_events,[ No response.]
guilt,emotional_events,When I did not concentrate on my studies despite my mother's help and cooperation.
guilt,emotional_events,I ignored and offended my parents on the eve of the New Year.
guilt,emotional_events,When I beat up my son for having beaten up his sister.
guilt,emotional_events,I had to decline an appointment which had been very important for the other person. For this reason we even got into trouble.
guilt,emotional_events,When a crawling child got burnt because of my negligence to keep the child away from the fire.
guilt,emotional_events,"When I have sometimes been unfair to my parents, when I have happened to deceive them over some trifling things."
guilt,emotional_events,"I am the secretary of an association, and during the last meeting I forgot to take the minutes."
guilt,emotional_events,When I had to lie about my age to be accepted as a member of a group.
guilt,emotional_events,When I unjustly accused a person of my family of something she didn't really do.
guilt,emotional_events,"When I was 17, I told Mum I came in at midnight, when really it was 3.30."
guilt,emotional_events,When I stared to much at a pastry that a woman was eating and at the same instant the pastry felt on the floor.
guilt,emotional_events,I had to take care of my little brother. When I met a friend I did not pay attention to him for a certain time and he was hurt while he was playing.
guilt,emotional_events,At the age of 12 (or so) I stole from a Ranger's fruit tree an apple. (And eventually was compelled to confess - Dostoersky would like this).
guilt,emotional_events,"A few lies that I had indulged in, a few years ago, while raising loans from my friends."
guilt,emotional_events,I refused to lend my homework to a friend.
guilt,emotional_events,When my husband talked about the restrictions he will have to accept in his life to make our marriage work.  I felt that it was directed at me as it was me who had demanded the changes.  We were with a marriage counsellor then.
guilt,emotional_events,I caught a close relative with the servant of the house.
guilt,emotional_events,When I broke something and a friend of mine was blamed.
guilt,emotional_events,"At my job, I got disproportionately angry with a child.  My reaction was not as it should have been."
guilt,emotional_events,"Doing something wrong at home, and then letting my (normally) more rampant brother take the blame."
guilt,emotional_events,"When my mother found me in her bedroom \stealing\"" sugar in her á|bedroom.  According to our customs there comes a stage when a á|child stops using the parents bedroom and I was well past that á|age."""
guilt,emotional_events,"When as a child I stole, from a friend of mine, the ring she had got in an easter egg."
guilt,emotional_events,I stole carrots and got caught.  I had to apologize to the owner.
guilt,emotional_events,"A certain friend evokes positive feelings, when I am with him but negative feelings when he is not present. I feel the need to express those negative feelings. However, when I speak about him, I always think: Why do I like this, he does not deserve this, but still I do so."
guilt,emotional_events,When I cheated my trusting girlfriend by telling her that I was a qualified doctor and later she found out that I was only a medical student at the preclinical level.
guilt,emotional_events,I feel this feeling most often before me not before the others. My outside is iron but actually I'm wasting away.
guilt,emotional_events,[ No response.]
guilt,emotional_events,Made a mistake at work.
guilt,emotional_events,When I insulted an elderly person for no reason.
guilt,emotional_events,I felt guilty one day when I stole a slice of bread in a cafeteria.
guilt,emotional_events,"When I blamed my niece for misplacing my book, she denied having touched or seen it but I carried on insisting that it was her."
guilt,emotional_events,When my friend was punished for something that I had done.
guilt,emotional_events,When my brother ran away from home and I thought it was because of my continously scolding him.
guilt,emotional_events,When I was responsible for getting my friend run-out in a vital cricket match.
guilt,emotional_events,Telling my parents that I did not get into a good university.
guilt,emotional_events,When the student union leaders were expelled from the university and we continued to study.
guilt,emotional_events,Little contact with my father before he died.
guilt,emotional_events,"My mom told me not to gamble, but I did anyway. Sometimes I would even take some money from my parents and brother. She found out and yelled at me."
guilt,emotional_events,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late.  I thought of phoning but in the end I did not.  When I arrived home, my parents were very worried."
guilt,emotional_events,Ignoring my parents'wishes.
guilt,emotional_events,"One night during dinner my nephew was naughty, so I quarrelled with my  parents.   I regreted this as my nephew was only two years old and I  had to tolerate him !  The quarrel made my father think that his children  may not take care of him in the future (it was a slip of the tongue and  this made me realize that my father keeps his thoughts to himself).  I was  still very angry so I dropped my bowl and chopsticks and went to the kitchen  to drink tea and then ran to the other side of the house."
guilt,emotional_events,Getting a D in a class last semester and knowing it was because I didn't study.
guilt,emotional_events,I beat my young sister because she refused to wash plates. She started crying and I felt sorry and guilty for what I did.
guilt,emotional_events,I was pregnant and thought that by not having the baby I would hurt the father like he did me regardless of the life we had created.
guilt,emotional_events,Passing by a good friend's home without coming in to visit him.
guilt,emotional_events,The day I came home drunk after having attended a disco party.
guilt,emotional_events,"While playing a ball game, I made a mistake and we lost the game."
guilt,emotional_events,[ I do not remember any event when I felt guilty.]
guilt,emotional_events,"When my niece was 3 years old she was in the living room while we were fixing the table for a birthday party and, as every child, she couldn't stay calm. She burst a balloon. When I told her to be quiet her father pinched her. I believe if I hadn't said anything this wouldn't have happened."
guilt,emotional_events,[ No response.]
guilt,emotional_events,Saw a blue film in a cinema.
guilt,emotional_events,Forgetting a close friend's birthday.
guilt,emotional_events,Broken a friend's cup.
guilt,emotional_events,I knew I had to take an exam very soon but yet I couldn't start studying. I also knew it was very imprtant to succeed the exam this time.
guilt,emotional_events,I felt guilty after stealing a cookery book from my colleagues.
guilt,emotional_events,"When I felt I had let my parents down, especially my mother, by having sexual intercourse for the first time, and a few times after that. Also, when I went on the Pill."
guilt,emotional_events,I do not help out enough at home.
guilt,emotional_events,I did not deliver a message on time.
guilt,emotional_events,I had told my boyfriend that I did not want to go on with our relationship.  I knew that I was important to him but I wanted to be free.  I saw that this was difficult for him but I remained firm and did not change my mind.
guilt,emotional_events,[ Never experienced.]
guilt,emotional_events,NO RESPONSE.
guilt,emotional_events,Breaking the left hand indicator box by moving too close to structure.
guilt,emotional_events,"I argued with my father on matters concerning marriage. Traditionally speaking, I was not supposed to, so I felt guilty of violating my traditions which I must hold in esteem."
guilt,emotional_events,When I sided with my mother in a quarrel she had with my father before they briefly separated.
guilt,emotional_events,A friend asked for help and I was not able to help.
guilt,emotional_events,One saturday night I did some meaningless work and went to bed very late.  Next morning I had was very sleepy so I continued sleeping even though I had work to do and I missed the Sunday service.
guilt,emotional_events,Losing my temper with my spouse.
guilt,emotional_events,"When I decided to move away from my parent's home, my mother told me that it was as if a part of her had been torn out of her."
guilt,emotional_events,The time I was at secondary school during the holiday I appeared to my father while heavily drunk and I talked nonsense like in some sort of carefree.
guilt,emotional_events,While quarreling with my brother I broke the glass door of the cupboard and a china doll.  We were scolded by my father for breaking the door but we did not tell him about the door.
guilt,emotional_events,I felt guilty when I was found to be the chief leader of making noise in class.
guilt,emotional_events,"I felt guilty about talking negatively, and agreeing with a person who was doing likewise, about a non-present third person."
guilt,emotional_events,Fight with my mate after a quarrel.
guilt,emotional_events,I cheated my boyfriend.
guilt,emotional_events,"When I slapped a nephew who did something that I considered wrong, and I was reprehended for this."
guilt,emotional_events,When I demand too much from my friends.
guilt,emotional_events,I wrote a bad letter to someone concerning our relationship which we created ourselves.
guilt,emotional_events,"I felt that I contributed to a possible rift in the relationship between a boy and girl soon to be married, in my flat after I moved in. After stating my celibacy to him which she overheard and didn't previously know about I suspect."
guilt,emotional_events,I felt guilty one day when I was accused of running away from classes and I was caught.
guilt,emotional_events,[ I can not remember anything in particular.  What I can remember is feelings of having done or said something which then had negative consequences.]
guilt,emotional_events,I had a small argument with a relative and some other people got implicated.  It resulted in a proper row.
guilt,emotional_events,I went to my boyfrien's house. There I found clothes of a certain girl. Without asking whose clothes they were I started tearing them only to realise that they were his sister's and so I felt guilty.
guilt,emotional_events,Squeezed the puppy in the door.
guilt,emotional_events,When my boyfriend asked me to go out with him and I refused because I wanted to go out with another guy.  I did go out and my boyfriend found out.
guilt,emotional_events,I once stole a shirt from the Department Store in which I work. I have been promoted to work in a very privileged section of the store. Their belief in my integrity makes me feel even guiltier.
guilt,emotional_events,"A lonely, neurotic, shy girl lives nearby. She has expressed a wish to meet me, I have however avoided her (turned down an invitation) as the crisis my partner is going through uses up all my empathy."
guilt,emotional_events,When I had an argument with my grandfather the day my younger brother was born.
guilt,emotional_events,My mother always took my side. That brought about quarrels with my father. I knew she didn't like that and I felt very sorry for that.
guilt,emotional_events,I made my boyfriend so unhappy and depressed that I feel guilty.
guilt,emotional_events,I forgot about a close relatives's birthday.
guilt,emotional_events,"I felt guilty when one of my secondary teacher left me while I was in Form three, he was the only one who showed love to me."
guilt,emotional_events,I felt guilty after I battered to death a classmate of mine.
guilt,emotional_events,"When my pet dog,who was to us a family member, died.  He had been vomitting for the past three days and we had not found the time to call a vet, finally when the vet came it was already too late."
guilt,emotional_events,[ No response.]
guilt,emotional_events,"Quite unconsciously I offended a girlfriend of mine. It was really worthy to pass this fact over in silence, but I acted so, because I believed I was right. In fact it often happens to me to feel guilt, after I have already done the deed."
guilt,emotional_events,"Some boys talking about nicknames of the lecturers, and I was too afraid of them to stop them."
guilt,emotional_events,"I felt guilty when I heard the results of my friend, who had failed.  I wished that I had helped him."
guilt,emotional_events,Shouting at my parents because I was angry about something else.
guilt,emotional_events,It was on January 1st 1985 when I accidentally broke a Fanta bottle in a certain bottle store in Zomba.
guilt,emotional_events,"When I was very young, one day, I kicked my grandmother and caused her an injury which took a long time to heal."
guilt,emotional_events,When I betrayed my former girlfriend.
guilt,emotional_events,"When I realized that I was not working hard enough and was not being useful as an individual to the society or the family, guilt at spending money on uncalled for activities - in short wasting my life."
guilt,emotional_events,"Due to a misunderstanding on my part, two of my best friends quarelled."
guilt,emotional_events,A girl whom I hadn't seen for a period of time told me that she had been pregnant and had an abortion - I was the father.
guilt,emotional_events,I had stopped talking to a very close friend of mine.  A week later he came over to try and make friends with me  again and from the way he talked I felt that he was a very mean preson.
guilt,emotional_events,"I do not have the time for other people's problems.  My mother-in-law is sometimes depressed and I do not have the time, the desire or the strength to help."
guilt,emotional_events,When I was caught going out with another girl by my girlfriend.
guilt,emotional_events,When I told my uncle a false story - that people had stolen the books from my room and I demanded money from him.  When he found out the truth I was in trouble.
guilt,emotional_events,"When my friend needed my help very much and I, at that moment, made an end to our relationship."
guilt,emotional_events,[ No response.]
guilt,emotional_events,"When I talked to another student about the notes she got last semester, not knowing that she got a lot of bad grades."
guilt,emotional_events,Beating my brother up.
guilt,emotional_events,"The same event described under \shame\""."""
guilt,emotional_events,A few weeks ago I thought about an exam I had to take soon. I remembered this just before I had to go to sleep. I felt guilt because at the beginning of the year I planned to succeed.
guilt,emotional_events,I got 100 FIM too much when I changed money at the bank.  They soon called me at my job and the situation was embarrasing for me.
guilt,emotional_events,"I did badly in one of the vital exams, despite getting proper guidance from my parents.  I felt guilty of improper use of the chances provided to me."
guilt,emotional_events,"I was working as a secretary.  My boss was to go to give a lecture, and wanted me to give him the exact address of the place."
guilt,emotional_events,Adultery with a friend's girlfriend.
guilt,emotional_events,After the death of a girl who I disliked.
guilt,emotional_events,"When they found out that I was absent from school, I had gone to the girl's secondary school."
guilt,emotional_events,I felt guilty when I had refused to lend money to my friend who needed it immediately.
guilt,emotional_events,I told my elder brother that he was irresponsible and that I did not care for what he did because he was teasing me.
